county,year,crop,metric,value
Kiambu,2020,tea,green_leaf_tea_kg,203993750.0
Kiambu,2021,tea,made_tea_kg,41439513.0
Kiambu,2021,tea,green_leaf_tea_kg,176117931.0
Kiambu,2022,tea,made_tea_kg,39427425.0
Kiambu,2022,tea,green_leaf_tea_kg,167566554.0
Kiambu,2023,tea,made_tea_kg,38992088.0
Kiambu,2023,tea,green_leaf_tea_kg,165716372.0
Kiambu,2024,tea,made_tea_kg,42699819.8
Kiambu,2024,tea,green_leaf_tea_kg,181474234.3
Kirinyaga,2019,tea,made_tea_kg,17941192.0
Kirinyaga,2019,tea,green_leaf_tea_kg,
Kirinyaga,2020,tea,made_tea_kg,22592750.0
Kirinyaga,2020,tea,green_leaf_tea_kg,96019187.0
Kirinyaga,2021,tea,made_tea_kg,20775793.0
Kirinyaga,2021,tea,green_leaf_tea_kg,88297120.0
Kirinyaga,2022,tea,made_tea_kg,18223513.0
Kirinyaga,2022,tea,green_leaf_tea_kg,77449931.0
Kirinyaga,2023,tea,made_tea_kg,20928919.0
Kirinyaga,2023,tea,green_leaf_tea_kg,88947907.0
Kirinyaga,2024,tea,made_tea_kg,22645841.6
Kirinyaga,2024,tea,green_leaf_tea_kg,96244826.8
Kisii,2019,tea,made_tea_kg,19794854.0
Kisii,2019,tea,green_leaf_tea_kg,
Kisii,2020,tea,made_tea_kg,23630551.0
Kisii,2020,tea,green_leaf_tea_kg,100429842.0
Kisii,2021,tea,made_tea_kg,18594477.0
Kisii,2021,tea,green_leaf_tea_kg,79026525.0
Kisii,2022,tea,made_tea_kg,19867507.0
Kisii,2022,tea,green_leaf_tea_kg,84436904.0
Kisii,2023,tea,made_tea_kg,18607195.0
Kisii,2023,tea,green_leaf_tea_kg,79080581.0
Kisii,2024,tea,made_tea_kg,24009924.7
Kisii,2024,tea,green_leaf_tea_kg,102042179.8
Meru,2019,tea,made_tea_kg,27367857.0
Meru,2019,tea,green_leaf_tea_kg,
Meru,2020,tea,made_tea_kg,32158861.0
Meru,2020,tea,green_leaf_tea_kg,136675160.0
Meru,2021,tea,made_tea_kg,29489388.0
Meru,2021,tea,green_leaf_tea_kg,125329901.0
Meru,2022,tea,made_tea_kg,31756603.0
Meru,2022,tea,green_leaf_tea_kg,134965561.0
Meru,2023,tea,made_tea_kg,32776592.0
Meru,2023,tea,green_leaf_tea_kg,139300516.0
Meru,2024,tea,made_tea_kg,31048824.4
Meru,2024,tea,green_leaf_tea_kg,131957503.7
Muranga,2019,tea,made_tea_kg,42371117.0
Muranga,2019,tea,green_leaf_tea_kg,
Muranga,2020,tea,made_tea_kg,53666315.0
Muranga,2020,tea,green_leaf_tea_kg,228081839.0
Muranga,2021,tea,made_tea_kg,48806191.0
Muranga,2021,tea,green_leaf_tea_kg,207426312.0
Muranga,2022,tea,made_tea_kg,47471194.0
Muranga,2022,tea,green_leaf_tea_kg,201752575.0
Muranga,2023,tea,made_tea_kg,47260212.0
Muranga,2023,tea,green_leaf_tea_kg,200855899.0
Muranga,2024,tea,made_tea_kg,51062213.4
Muranga,2024,tea,green_leaf_tea_kg,217014406.9
Nakuru,2019,tea,made_tea_kg,4004614.0
Nakuru,2019,tea,green_leaf_tea_kg,
Nakuru,2020,tea,made_tea_kg,5128681.0
Nakuru,2020,tea,green_leaf_tea_kg,21796894.0
Nakuru,2021,tea,made_tea_kg,5294344.0
Nakuru,2021,tea,green_leaf_tea_kg,22500962.0
Nakuru,2022,tea,made_tea_kg,7942148.0
Nakuru,2022,tea,green_leaf_tea_kg,33754129.0
Nakuru,2023,tea,made_tea_kg,8499321.0
Nakuru,2023,tea,green_leaf_tea_kg,36122114.0
Nakuru,2024,tea,made_tea_kg,7408918.0
Nakuru,2024,tea,green_leaf_tea_kg,31487901.5
Nandi,2019,tea,made_tea_kg,67006156.0
Nandi,2019,tea,green_leaf_tea_kg,
Nandi,2020,tea,made_tea_kg,92700447.0
Nandi,2020,tea,green_leaf_tea_kg,393976902.0
Nandi,2021,tea,made_tea_kg,89577980.0
Nandi,2021,tea,green_leaf_tea_kg,380706414.0
Nandi,2022,tea,made_tea_kg,87013756.0
Nandi,2022,tea,green_leaf_tea_kg,369808464.0
Nandi,2023,tea,made_tea_kg,97681320.0
Nandi,2023,tea,green_leaf_tea_kg,415145611.0
Nandi,2024,tea,made_tea_kg,108843413.4
Nandi,2024,tea,green_leaf_tea_kg,462584506.8
Narok,2020,tea,made_tea_kg,3237154.0
Narok,2020,tea,green_leaf_tea_kg,13757905.0
Narok,2021,tea,made_tea_kg,3157342.0
Narok,2021,tea,green_leaf_tea_kg,13418704.0
Narok,2022,tea,made_tea_kg,3109657.0
Narok,2022,tea,green_leaf_tea_kg,13216042.0
Narok,2023,tea,made_tea_kg,3748278.0
Narok,2023,tea,green_leaf_tea_kg,15930182.0
Narok,2024,tea,made_tea_kg,3383666.0
Narok,2024,tea,green_leaf_tea_kg,14380580.5
Nyamira,2019,tea,made_tea_kg,33487196.0
Nyamira,2019,tea,green_leaf_tea_kg,
Nyamira,2020,tea,made_tea_kg,41461354.0
Nyamira,2020,tea,green_leaf_tea_kg,176210755.0
Nyamira,2021,tea,made_tea_kg,38882810.0
Nyamira,2021,tea,green_leaf_tea_kg,165251944.0
Nyamira,2022,tea,made_tea_kg,37842685.0
Nyamira,2022,tea,green_leaf_tea_kg,160831410.0
Nyamira,2023,tea,made_tea_kg,39302809.0
Nyamira,2023,tea,green_leaf_tea_kg,167036937.0
Nyamira,2024,tea,made_tea_kg,37030717.0
Nyamira,2024,tea,green_leaf_tea_kg,157380547.1
Nyeri,2019,tea,made_tea_kg,19235307.0
Nyeri,2019,tea,green_leaf_tea_kg,
Nyeri,2020,tea,made_tea_kg,24860707.0
Nyeri,2020,tea,green_leaf_tea_kg,105658005.0
Nyeri,2021,tea,made_tea_kg,22522871.0
Nyeri,2021,tea,green_leaf_tea_kg,95722202.0
Nyeri,2022,tea,made_tea_kg,19313744.0
Nyeri,2022,tea,green_leaf_tea_kg,82083412.0
Nyeri,2023,tea,made_tea_kg,21669900.0
Nyeri,2023,tea,green_leaf_tea_kg,92097075.0
Nyeri,2024,tea,made_tea_kg,24347629.0
Nyeri,2024,tea,green_leaf_tea_kg,103477423.3
Tharaka - Nithi,2019,tea,made_tea_kg,4232604.0
Tharaka - Nithi,2019,tea,green_leaf_tea_kg,
Tharaka - Nithi,2020,tea,made_tea_kg,5012526.0
Tharaka - Nithi,2020,tea,green_leaf_tea_kg,21303236.0
Tharaka - Nithi,2021,tea,made_tea_kg,4106309.0
Tharaka - Nithi,2021,tea,green_leaf_tea_kg,17451813.0
Tharaka - Nithi,2022,tea,made_tea_kg,4416613.0
Tharaka - Nithi,2022,tea,green_leaf_tea_kg,18770605.0
Tharaka - Nithi,2023,tea,made_tea_kg,4658970.0
Tharaka - Nithi,2023,tea,green_leaf_tea_kg,19800623.0
Tharaka - Nithi,2024,tea,made_tea_kg,4859909.0
Tharaka - Nithi,2024,tea,green_leaf_tea_kg,20654613.3
Trans-Nzoia,2020,tea,made_tea_kg,
Trans-Nzoia,2020,tea,green_leaf_tea_kg,15532186.0
Trans-Nzoia,2021,tea,made_tea_kg,
Trans-Nzoia,2021,tea,green_leaf_tea_kg,11496816.0
Trans-Nzoia,2022,tea,made_tea_kg,
Trans-Nzoia,2022,tea,green_leaf_tea_kg,10950158.0
Trans-Nzoia,2023,tea,made_tea_kg,
Trans-Nzoia,2023,tea,green_leaf_tea_kg,12580413.0
Trans-Nzoia,2024,tea,made_tea_kg,
Trans-Nzoia,2024,tea,green_leaf_tea_kg,9714904.4
Trans-Nzoia/Bungoma,2019,tea,made_tea_kg,3712039.0
Trans-Nzoia/Bungoma,2019,tea,green_leaf_tea_kg,
Trans-Nzoia/Bungoma,2020,tea,made_tea_kg,3654632.0
Trans-Nzoia/Bungoma,2020,tea,green_leaf_tea_kg,
Trans-Nzoia/Bungoma,2021,tea,made_tea_kg,2705133.0
Trans-Nzoia/Bungoma,2021,tea,green_leaf_tea_kg,
Trans-Nzoia/Bungoma,2022,tea,made_tea_kg,2576508.0
Trans-Nzoia/Bungoma,2022,tea,green_leaf_tea_kg,
Trans-Nzoia/Bungoma,2023,tea,made_tea_kg,2960097.0
Trans-Nzoia/Bungoma,2023,tea,green_leaf_tea_kg,
Trans-Nzoia/Bungoma,2024,tea,made_tea_kg,2285859.9
Trans-Nzoia/Bungoma,2024,tea,green_leaf_tea_kg,
Baringo,2021/22,coffee,total_area_ha,1215.4
Baringo,2022/23,coffee,total_area_ha,1355.0
Baringo,2023/24,coffee,total_area_ha,1562.0
Bomet,2021/22,coffee,total_area_ha,273.0
Bomet,2022/23,coffee,total_area_ha,293.0
Bomet,2023/24,coffee,total_area_ha,304.0
Bungoma,2021/22,coffee,total_area_ha,7725.0
Bungoma,2022/23,coffee,total_area_ha,8098.0
Bungoma,2023/24,coffee,total_area_ha,8262.0
Busia,2021/22,coffee,total_area_ha,204.0
Busia,2022/23,coffee,total_area_ha,212.0
Busia,2023/24,coffee,total_area_ha,103.0
Embu,2021/22,coffee,total_area_ha,6881.9
Embu,2022/23,coffee,total_area_ha,6888.0
Embu,2023/24,coffee,total_area_ha,7078.0
Homa Bay,2021/22,coffee,total_area_ha,429.0
Homa Bay,2022/23,coffee,total_area_ha,455.0
Homa Bay,2023/24,coffee,total_area_ha,464.0
Kajiado,2021/22,coffee,total_area_ha,5.4
Kajiado,2022/23,coffee,total_area_ha,15.0
Kajiado,2023/24,coffee,total_area_ha,17.0
Kakamega,2021/22,coffee,total_area_ha,351.0
Kakamega,2022/23,coffee,total_area_ha,384.0
Kakamega,2023/24,coffee,total_area_ha,400.0
Kericho,2021/22,coffee,total_area_ha,4842.0
Kericho,2022/23,coffee,total_area_ha,5099.0
Kericho,2023/24,coffee,total_area_ha,5457.0
Kiambu,2021/22,coffee,total_area_ha,20369.0
Kiambu,2022/23,coffee,total_area_ha,20369.0
Kiambu,2023/24,coffee,total_area_ha,19746.0
Kirinyaga,2021/22,coffee,total_area_ha,10089.1
Kirinyaga,2022/23,coffee,total_area_ha,10213.0
Kirinyaga,2023/24,coffee,total_area_ha,10412.0
Kisii,2021/22,coffee,total_area_ha,4579.0
Kisii,2022/23,coffee,total_area_ha,4590.0
Kisii,2023/24,coffee,total_area_ha,4683.0
Kisumu,2021/22,coffee,total_area_ha,106.0
Kisumu,2022/23,coffee,total_area_ha,237.0
Kisumu,2023/24,coffee,total_area_ha,250.0
Laikipia,2021/22,coffee,total_area_ha,56.4
Laikipia,2022/23,coffee,total_area_ha,58.0
Laikipia,2023/24,coffee,total_area_ha,77.0
Machakos,2021/22,coffee,total_area_ha,8013.0
Machakos,2022/23,coffee,total_area_ha,8029.0
Machakos,2023/24,coffee,total_area_ha,8098.0
Makueni,2021/22,coffee,total_area_ha,1695.0
Makueni,2022/23,coffee,total_area_ha,1695.0
Makueni,2023/24,coffee,total_area_ha,1841.0
Meru,2021/22,coffee,total_area_ha,8708.4
Meru,2022/23,coffee,total_area_ha,8787.0
Meru,2023/24,coffee,total_area_ha,8995.0
Migori,2021/22,coffee,total_area_ha,835.0
Migori,2022/23,coffee,total_area_ha,835.0
Migori,2023/24,coffee,total_area_ha,857.0
Murang'a,2021/22,coffee,total_area_ha,9413.0
Murang'a,2022/23,coffee,total_area_ha,9471.0
Murang'a,2023/24,coffee,total_area_ha,9321.0
Nakuru,2021/22,coffee,total_area_ha,1999.2
Nakuru,2022/23,coffee,total_area_ha,2052.0
Nakuru,2023/24,coffee,total_area_ha,2097.0
Nandi,2021/22,coffee,total_area_ha,1915.0
Nandi,2022/23,coffee,total_area_ha,2319.0
Nandi,2023/24,coffee,total_area_ha,2486.0
Narok,2021/22,coffee,total_area_ha,337.2
Narok,2022/23,coffee,total_area_ha,360.0
Narok,2023/24,coffee,total_area_ha,377.0
Nyamira,2021/22,coffee,total_area_ha,2710.5
Nyamira,2022/23,coffee,total_area_ha,2711.0
Nyamira,2023/24,coffee,total_area_ha,2781.0
Nyeri,2021/22,coffee,total_area_ha,9841.0
Nyeri,2022/23,coffee,total_area_ha,9987.0
Nyeri,2023/24,coffee,total_area_ha,10016.0
Tharaka Nithi,2021/22,coffee,total_area_ha,3680.9
Tharaka Nithi,2022/23,coffee,total_area_ha,3741.0
Tharaka Nithi,2023/24,coffee,total_area_ha,3858.0
Trans Nzoia,2021/22,coffee,total_area_ha,2198.0
Trans Nzoia,2022/23,coffee,total_area_ha,2360.0
Trans Nzoia,2023/24,coffee,total_area_ha,2406.0
Uasin Gishu,2021/22,coffee,total_area_ha,341.0
Uasin Gishu,2022/23,coffee,total_area_ha,662.0
Uasin Gishu,2023/24,coffee,total_area_ha,723.0
Vihiga,2021/22,coffee,total_area_ha,15.0
Vihiga,2022/23,coffee,total_area_ha,19.0
Vihiga,2023/24,coffee,total_area_ha,20.0
West Pokot,2021/22,coffee,total_area_ha,178.0
West Pokot,2022/23,coffee,total_area_ha,186.0
West Pokot,2023/24,coffee,total_area_ha,207.0
